graph_id,src_id,dst_id,src_type,dst_type,edge_type
67,138,21,2,0,32
67,138,22,2,0,32
67,138,148,2,0,32
67,139,0,2,0,32
67,139,2,2,0,32
67,139,6,2,0,32
67,139,9,2,0,32
67,139,12,2,0,32
67,139,13,2,0,32
67,139,14,2,0,32
67,139,16,2,0,32
67,139,17,2,0,32
67,139,18,2,0,32
67,139,19,2,0,32
67,139,20,2,0,32
67,139,21,2,0,32
67,139,22,2,0,32
67,139,148,2,0,32
67,140,0,2,0,32
67,140,2,2,0,32
67,140,3,2,0,32
67,140,6,2,0,32
67,140,9,2,0,32
67,140,12,2,0,32
67,140,13,2,0,32
67,140,14,2,0,32
67,140,16,2,0,32
67,140,17,2,0,32
67,140,18,2,0,32
67,140,19,2,0,32
67,140,20,2,0,32
67,140,21,2,0,32
67,140,22,2,0,32
67,140,148,2,0,32
67,141,17,2,0,32
67,141,148,2,0,32
67,142,19,2,0,32
67,142,148,2,0,32
67,143,0,2,0,32
67,143,2,2,0,32
67,143,6,2,0,32
67,143,9,2,0,32
67,143,12,2,0,32
67,143,13,2,0,32
67,143,14,2,0,32
67,143,16,2,0,32
67,143,17,2,0,32
67,143,18,2,0,32
67,143,19,2,0,32
67,143,20,2,0,32
67,143,21,2,0,32
67,143,22,2,0,32
67,143,148,2,0,32
67,144,9,2,0,32
67,144,12,2,0,32
67,144,13,2,0,32
67,144,14,2,0,32
67,144,17,2,0,32
67,144,18,2,0,32
67,144,19,2,0,32
67,144,20,2,0,32
67,144,148,2,0,32
67,145,19,2,0,32
67,145,148,2,0,32
67,146,0,2,0,32
67,146,2,2,0,32
67,146,3,2,0,32
67,146,6,2,0,32
67,146,9,2,0,32
67,146,12,2,0,32
67,146,13,2,0,32
67,146,14,2,0,32
67,146,16,2,0,32
67,146,17,2,0,32
67,146,18,2,0,32
67,146,19,2,0,32
67,146,20,2,0,32
67,146,21,2,0,32
67,146,22,2,0,32
67,146,148,2,0,32
67,147,0,2,0,32
67,147,2,2,0,32
67,147,3,2,0,32
67,147,6,2,0,32
67,147,9,2,0,32
67,147,12,2,0,32
67,147,13,2,0,32
67,147,14,2,0,32
67,147,16,2,0,32
67,147,17,2,0,32
67,147,18,2,0,32
67,147,19,2,0,32
67,147,20,2,0,32
67,147,21,2,0,32
67,147,22,2,0,32
67,147,148,2,0,32
67,148,0,1,0,0
67,148,1,1,0,0
67,148,2,1,0,0
67,148,3,1,0,0
67,148,4,1,0,0
67,148,5,1,0,0
67,148,6,1,0,0
67,148,7,1,0,0
67,148,8,1,0,0
67,148,9,1,0,0
67,148,10,1,0,0
67,148,11,1,0,0
67,148,12,1,0,0
67,148,13,1,0,0
67,148,14,1,0,0
67,148,15,1,0,0
67,148,16,1,0,0
67,148,17,1,0,0
67,148,18,1,0,0
67,148,19,1,0,0
67,148,20,1,0,0
67,148,21,1,0,0
67,148,22,1,0,0
67,149,23,0,1,2
67,149,24,0,1,2
67,149,25,0,1,2
67,149,26,0,1,2
67,149,27,0,1,2
67,149,28,0,1,2
67,149,29,0,1,2
67,149,30,0,1,2
67,149,31,0,1,2
67,149,32,0,1,2
67,149,33,0,1,2
67,149,34,0,1,2
67,149,35,0,1,2
67,149,36,0,1,2
67,149,37,0,1,2
67,149,38,0,1,2
67,149,39,0,1,2
67,149,40,0,1,2
67,149,41,0,1,2
67,149,42,0,1,2
67,149,43,0,1,2
67,149,44,0,1,2
67,149,45,0,1,2
67,149,46,0,1,2
67,149,47,0,1,2
67,149,48,0,1,2
67,149,49,0,1,2
67,149,50,0,1,2
67,149,51,0,1,2
67,149,52,0,1,2
67,149,53,0,1,2
67,149,54,0,1,2
67,149,55,0,1,2
67,149,56,0,1,2
67,149,57,0,1,2
67,149,58,0,1,2
67,149,59,0,1,2
67,149,60,0,1,2
67,149,61,0,1,2
67,149,62,0,1,2
67,149,63,0,1,2
67,149,64,0,1,2
67,149,65,0,1,2
67,149,66,0,1,2
67,149,67,0,1,2
67,149,68,0,1,2
67,149,69,0,1,2
67,149,70,0,1,2
67,149,71,0,1,2
67,149,72,0,1,2
67,149,73,0,1,2
67,149,74,0,1,2
67,149,75,0,1,2
67,149,76,0,1,2
67,149,77,0,1,2
67,149,78,0,1,2
67,149,79,0,1,2
67,149,80,0,1,2
67,149,81,0,1,2
67,149,82,0,1,2
67,149,83,0,1,2
67,149,84,0,1,2
67,149,85,0,1,2
67,149,86,0,1,2
67,149,87,0,1,2
67,149,88,0,1,2
67,149,89,0,1,2
67,149,90,0,1,2
67,149,91,0,1,2
67,149,92,0,1,2
67,149,93,0,1,2
67,149,94,0,1,2
67,149,95,0,1,2
67,149,96,0,1,2
67,149,97,0,1,2
67,149,98,0,1,2
67,149,99,0,1,2
67,149,100,0,1,2
67,149,101,0,1,2
67,149,102,0,1,2
67,149,103,0,1,2
67,149,104,0,1,2
67,149,105,0,1,2
67,149,107,0,1,2
67,149,108,0,1,2
67,149,109,0,1,2
67,149,110,0,1,2
67,149,111,0,1,2
67,149,112,0,1,2
67,149,113,0,1,2
67,149,114,0,1,2
67,149,115,0,1,2
67,149,116,0,1,2
67,149,117,0,1,2
67,149,118,0,1,2
67,149,119,0,1,2
67,149,120,0,1,2
67,149,121,0,1,2
67,149,122,0,1,2
67,149,123,0,1,2
67,149,124,0,1,2
67,149,125,0,1,2
67,149,126,0,1,2
67,149,127,0,1,2
67,149,128,0,1,2
67,149,129,0,2,12
67,149,130,0,2,12
67,149,131,0,2,12
67,149,132,0,2,12
67,149,133,0,2,12
67,149,134,0,2,12
67,149,135,0,2,12
67,149,136,0,2,12
67,149,137,0,2,12
67,149,138,0,2,12
67,149,139,0,2,12
67,149,140,0,2,12
67,149,141,0,2,12
67,149,142,0,2,12
67,149,143,0,2,12
67,149,144,0,2,12
67,149,145,0,2,12
67,149,146,0,2,12
67,149,147,0,2,12
68,0,15,0,1,2
68,0,19,0,1,2
68,0,23,0,1,2
68,0,28,0,1,2
68,0,30,0,1,2
68,0,41,0,1,2
68,0,42,0,1,2
68,0,46,0,1,2
68,0,48,0,1,2
68,0,50,0,1,2
68,0,52,0,1,2
68,0,54,0,1,2
68,0,55,0,1,2
68,0,65,0,1,2
68,0,66,0,1,2
68,0,67,0,1,2
68,0,68,0,1,2
68,0,74,0,1,2
68,0,77,0,1,2
68,0,81,0,1,2
68,0,82,0,1,2
68,0,86,0,1,2
68,0,89,0,1,2
68,0,90,0,1,2
68,0,93,0,1,2
68,0,94,0,1,2
68,0,99,0,1,2
68,0,100,0,1,2
68,0,109,0,1,2
68,0,110,0,2,12
68,0,111,0,2,12
68,0,113,0,2,12
68,0,114,0,2,12
68,0,115,0,2,12
68,0,117,0,2,12
68,0,118,0,2,12
68,0,119,0,2,12
68,0,121,0,2,12
68,0,123,0,2,17
68,0,125,0,2,12
68,0,126,0,2,12
68,0,127,0,2,12
68,0,130,0,2,12
68,0,131,0,2,12
68,0,132,0,2,12
68,0,133,0,2,16
68,0,134,0,2,12
68,0,136,0,2,12
68,0,139,0,2,12
68,0,141,0,2,12
68,0,142,0,2,7
68,0,143,0,2,12
68,1,18,0,1,2
68,1,20,0,1,2
68,1,22,0,1,2
68,1,23,0,1,2
68,1,25,0,1,2
68,1,26,0,1,2
68,1,27,0,1,2
68,1,28,0,1,2
68,1,30,0,1,2
68,1,34,0,1,2
68,1,38,0,1,2
68,1,41,0,1,2
68,1,42,0,1,2
68,1,44,0,1,2
68,1,46,0,1,2
68,1,48,0,1,2
68,1,63,0,1,2
68,1,67,0,1,2
68,1,68,0,1,2
68,1,71,0,1,2
68,1,73,0,1,2
68,1,74,0,1,2
68,1,75,0,1,2
68,1,76,0,1,2
68,1,77,0,1,2
68,1,80,0,1,2
68,1,82,0,1,2
68,1,84,0,1,2
68,1,86,0,1,2
68,1,89,0,1,2
68,1,91,0,1,2
68,1,96,0,1,2
68,1,100,0,1,2
68,1,109,0,1,2
68,2,42,0,1,2
68,2,57,0,1,2
68,2,67,0,1,2
68,2,68,0,1,2
68,2,77,0,1,2
68,2,83,0,1,2
68,2,85,0,1,2
68,2,109,0,1,2
68,2,110,0,2,12
68,2,111,0,2,12
68,2,112,0,2,16
68,2,113,0,2,12
68,2,114,0,2,12
68,2,115,0,2,12
68,2,116,0,2,16
68,2,117,0,2,12
68,2,118,0,2,12
68,2,119,0,2,12
68,2,121,0,2,12
68,2,123,0,2,17
68,2,124,0,2,16
68,2,125,0,2,12
68,2,126,0,2,12
68,2,127,0,2,12
68,2,130,0,2,12
68,2,131,0,2,12
68,2,132,0,2,12
68,2,133,0,2,16
68,2,134,0,2,12
68,2,136,0,2,12
68,2,139,0,2,12
68,2,141,0,2,12
68,2,143,0,2,12
68,3,39,0,1,2
68,3,45,0,1,2
68,3,66,0,1,2
68,3,67,0,1,2
68,3,71,0,1,2
68,3,77,0,1,2
68,3,79,0,1,2
68,3,80,0,1,2
68,3,83,0,1,2
68,3,86,0,1,2
68,3,87,0,1,2
68,3,110,0,2,12
68,3,111,0,2,12
68,3,113,0,2,12
68,3,114,0,2,12
68,3,115,0,2,12
68,3,118,0,2,12
68,3,119,0,2,12
68,3,121,0,2,12
68,3,123,0,2,17
68,3,125,0,2,12
68,3,127,0,2,12
68,3,130,0,2,12
68,3,131,0,2,12
68,3,132,0,2,12
68,3,134,0,2,12
68,3,136,0,2,12
68,3,139,0,2,12
68,3,141,0,2,12
68,3,143,0,2,12
68,4,19,0,1,2
68,4,22,0,1,2
68,4,25,0,1,2
68,4,31,0,1,2
68,4,36,0,1,2
68,4,38,0,1,2
68,4,42,0,1,2
68,4,43,0,1,2
68,4,46,0,1,2
68,4,47,0,1,2
68,4,48,0,1,2
68,4,51,0,1,2
68,4,53,0,1,2
68,4,54,0,1,2
68,4,56,0,1,2
68,4,57,0,1,2
68,4,58,0,1,2
68,4,65,0,1,2
68,4,67,0,1,2
68,4,77,0,1,2
68,4,83,0,1,2
68,4,84,0,1,2
68,4,85,0,1,2
68,4,86,0,1,2
68,4,89,0,1,2
68,4,104,0,1,2
68,4,107,0,1,2
68,4,109,0,1,2
68,4,110,0,2,12
68,4,111,0,2,12
68,4,113,0,2,12
68,4,114,0,2,12
68,4,115,0,2,12
68,4,116,0,2,16
68,4,117,0,2,12
68,4,118,0,2,12
68,4,119,0,2,12
68,4,121,0,2,12
68,4,123,0,2,17
68,4,125,0,2,12
68,4,126,0,2,12
68,4,127,0,2,12
68,4,130,0,2,12
68,4,131,0,2,12
68,4,132,0,2,12
68,4,133,0,2,16
68,4,134,0,2,12
68,4,136,0,2,12
68,4,139,0,2,12
68,4,140,0,2,16
68,4,141,0,2,12
68,4,143,0,2,12
68,5,17,0,1,2
68,5,24,0,1,2
68,5,28,0,1,2
68,5,31,0,1,2
68,5,35,0,1,2
68,5,40,0,1,2
68,5,42,0,1,2
68,5,43,0,1,2
68,5,44,0,1,2
68,5,46,0,1,2
68,5,48,0,1,2
68,5,50,0,1,2
68,5,52,0,1,2
68,5,54,0,1,2
68,5,58,0,1,2
68,5,64,0,1,2
68,5,67,0,1,2
68,5,72,0,1,2
68,5,73,0,1,2
68,5,74,0,1,2
68,5,75,0,1,2
68,5,76,0,1,2
68,5,80,0,1,2
68,5,84,0,1,2
68,5,85,0,1,2
68,5,89,0,1,2
68,5,91,0,1,2
68,5,103,0,1,2
68,5,109,0,1,2
68,5,110,0,2,12
68,5,111,0,2,12
68,5,113,0,2,12
68,5,114,0,2,12
68,5,115,0,2,12
68,5,117,0,2,12
68,5,118,0,2,12
68,5,119,0,2,12
68,5,121,0,2,12
68,5,122,0,2,16
68,5,123,0,2,17
68,5,125,0,2,12
68,5,126,0,2,12
68,5,127,0,2,12
68,5,130,0,2,12
68,5,131,0,2,12
68,5,132,0,2,12
68,5,133,0,2,16
68,5,134,0,2,12
68,5,136,0,2,12
68,5,138,0,2,12
68,5,139,0,2,12
68,5,141,0,2,12
68,5,143,0,2,12
68,6,28,0,1,2
68,6,36,0,1,2
68,6,51,0,1,2
68,6,67,0,1,2
68,6,110,0,2,12
68,6,111,0,2,12
68,6,113,0,2,12
68,6,114,0,2,12
68,6,115,0,2,12
68,6,117,0,2,12
68,6,118,0,2,12
68,6,119,0,2,12
68,6,121,0,2,12
68,6,125,0,2,12
68,6,126,0,2,12
68,6,127,0,2,12
68,6,130,0,2,12
68,6,131,0,2,12
68,6,132,0,2,12
68,6,133,0,2,16
68,6,134,0,2,12
68,6,136,0,2,12
68,6,139,0,2,12
68,6,141,0,2,12
68,6,143,0,2,12
68,7,22,0,1,2
68,7,25,0,1,2
68,7,28,0,1,2
68,7,29,0,1,2
68,7,30,0,1,2
68,7,31,0,1,2
68,7,32,0,1,2
68,7,36,0,1,2
68,7,38,0,1,2
68,7,40,0,1,2
68,7,41,0,1,2
68,7,42,0,1,2
68,7,47,0,1,2
68,7,48,0,1,2
68,7,53,0,1,2
68,7,54,0,1,2
68,7,58,0,1,2
68,7,60,0,1,2
68,7,61,0,1,2
68,7,65,0,1,2
68,7,66,0,1,2
68,7,67,0,1,2
68,7,70,0,1,2
68,7,71,0,1,2
68,7,73,0,1,2
68,7,74,0,1,2
68,7,77,0,1,2
68,7,78,0,1,2
68,7,82,0,1,2
68,7,84,0,1,2
68,7,85,0,1,2
68,7,86,0,1,2
68,7,90,0,1,2
68,7,91,0,1,2
68,7,95,0,1,2
68,7,98,0,1,2
68,7,100,0,1,2
68,7,103,0,1,2
68,7,104,0,1,2
68,7,109,0,1,2
68,7,110,0,2,12
68,7,111,0,2,12
68,7,113,0,2,12
68,7,114,0,2,12
68,7,115,0,2,12
68,7,116,0,2,16
68,7,117,0,2,12
68,7,118,0,2,12
68,7,119,0,2,12
68,7,121,0,2,12
68,7,123,0,2,17
68,7,125,0,2,12
68,7,126,0,2,12
68,7,127,0,2,12
68,7,130,0,2,12
68,7,131,0,2,12
68,7,132,0,2,12
68,7,133,0,2,16
68,7,134,0,2,12
68,7,136,0,2,12
68,7,137,0,2,16
68,7,139,0,2,12
68,7,141,0,2,12
68,7,143,0,2,12
68,8,19,0,1,2
68,8,22,0,1,2
68,8,24,0,1,2
68,8,28,0,1,2
68,8,33,0,1,2
68,8,36,0,1,2
68,8,37,0,1,2
68,8,42,0,1,2
68,8,47,0,1,2
68,8,48,0,1,2
68,8,49,0,1,2
68,8,58,0,1,2
68,8,62,0,1,2
68,8,67,0,1,2
68,8,76,0,1,2
68,8,78,0,1,2
68,8,89,0,1,2
68,8,90,0,1,2
68,8,96,0,1,2
68,8,97,0,1,2
68,8,101,0,1,2
68,8,102,0,1,2
68,8,105,0,1,2
68,8,106,0,1,2
68,8,109,0,1,2
68,8,110,0,2,12
68,8,111,0,2,12
68,8,112,0,2,16
68,8,113,0,2,12
68,8,114,0,2,12
68,8,115,0,2,12
68,8,116,0,2,16
68,8,117,0,2,12
68,8,118,0,2,12
68,8,119,0,2,12
68,8,121,0,2,12
68,8,124,0,2,16
68,8,125,0,2,12
68,8,126,0,2,12
68,8,127,0,2,12
68,8,130,0,2,12
68,8,131,0,2,12
68,8,132,0,2,12
68,8,133,0,2,16
68,8,134,0,2,12
68,8,136,0,2,12
68,8,139,0,2,12
68,8,141,0,2,12
68,8,143,0,2,12
68,9,16,0,1,2
68,9,22,0,1,2
68,9,25,0,1,2
68,9,26,0,1,2
68,9,30,0,1,2
68,9,31,0,1,2
68,9,32,0,1,2
68,9,35,0,1,2
68,9,36,0,1,2
68,9,45,0,1,2
68,9,46,0,1,2
68,9,47,0,1,2
68,9,48,0,1,2
68,9,57,0,1,2
68,9,59,0,1,2
68,9,62,0,1,2
68,9,66,0,1,2
68,9,67,0,1,2
68,9,70,0,1,2
68,9,71,0,1,2
68,9,77,0,1,2
68,9,78,0,1,2
68,9,79,0,1,2
68,9,83,0,1,2
68,9,86,0,1,2
68,9,87,0,1,2
68,9,104,0,1,2
68,9,108,0,1,2
68,9,109,0,1,2
68,9,110,0,2,12
68,9,111,0,2,12
68,9,113,0,2,12
68,9,114,0,2,12
68,9,115,0,2,12
68,9,117,0,2,12
68,9,118,0,2,12
68,9,119,0,2,12
68,9,120,0,2,12
68,9,121,0,2,12
68,9,125,0,2,12
68,9,126,0,2,12
68,9,127,0,2,12
68,9,128,0,2,16
68,9,130,0,2,12
68,9,131,0,2,12
68,9,132,0,2,12
68,9,133,0,2,16
68,9,134,0,2,12
68,9,135,0,2,7
68,9,136,0,2,12
68,9,139,0,2,12
68,9,141,0,2,12
68,9,143,0,2,12
68,10,22,0,1,2
68,10,25,0,1,2
68,10,26,0,1,2
68,10,36,0,1,2
68,10,42,0,1,2
68,10,46,0,1,2
68,10,47,0,1,2
68,10,49,0,1,2
68,10,55,0,1,2
68,10,57,0,1,2
68,10,58,0,1,2
68,10,62,0,1,2
68,10,63,0,1,2
68,10,67,0,1,2
68,10,68,0,1,2
68,10,78,0,1,2
68,10,84,0,1,2
68,10,85,0,1,2
68,10,86,0,1,2
68,10,88,0,1,2
68,10,89,0,1,2
68,10,91,0,1,2
68,10,92,0,1,2
68,10,96,0,1,2
68,10,103,0,1,2
68,10,110,0,2,12
68,10,111,0,2,12
68,10,113,0,2,12
68,10,114,0,2,12
68,10,115,0,2,12
68,10,117,0,2,12
68,10,118,0,2,12
68,10,119,0,2,12
68,10,121,0,2,12
68,10,123,0,2,17
68,10,125,0,2,12
68,10,126,0,2,12
68,10,127,0,2,12
68,10,129,0,2,16
68,10,130,0,2,12
68,10,131,0,2,12
68,10,132,0,2,12
68,10,133,0,2,16
68,10,134,0,2,12
68,10,136,0,2,12
68,10,139,0,2,12
68,10,141,0,2,12
68,10,143,0,2,12
68,11,31,0,1,2
68,11,39,0,1,2
68,11,42,0,1,2
68,11,55,0,1,2
68,11,57,0,1,2
68,11,67,0,1,2
68,11,69,0,1,2
68,11,71,0,1,2
68,11,80,0,1,2
68,11,82,0,1,2
68,11,109,0,1,2
68,11,110,0,2,12
68,11,111,0,2,12
68,11,112,0,2,16
68,11,113,0,2,12
68,11,114,0,2,12
68,11,115,0,2,12
68,11,116,0,2,16
68,11,117,0,2,12
68,11,118,0,2,12
68,11,119,0,2,12
68,11,121,0,2,12
68,11,123,0,2,17
68,11,125,0,2,12
68,11,126,0,2,12
68,11,127,0,2,12
68,11,130,0,2,12
68,11,131,0,2,12
68,11,132,0,2,12
68,11,133,0,2,16
68,11,134,0,2,12
68,11,136,0,2,12
68,11,139,0,2,12
68,11,141,0,2,12
68,11,143,0,2,12
68,12,25,0,1,2
68,12,36,0,1,2
68,12,43,0,1,2
68,12,46,0,1,2
68,12,48,0,1,2
68,12,65,0,1,2
68,12,67,0,1,2
68,12,73,0,1,2
68,12,110,0,2,12
68,12,111,0,2,12
68,12,113,0,2,12
68,12,114,0,2,12
68,12,115,0,2,12
68,12,117,0,2,12
68,12,118,0,2,12
68,12,119,0,2,12
68,12,121,0,2,12
68,12,123,0,2,17
68,12,125,0,2,12
68,12,126,0,2,12
68,12,127,0,2,12
68,12,130,0,2,12
68,12,131,0,2,12
68,12,132,0,2,12
68,12,133,0,2,16
68,12,134,0,2,12
68,12,136,0,2,12
68,12,139,0,2,12
68,12,141,0,2,12
68,12,143,0,2,12
68,13,21,0,1,2
68,13,22,0,1,2
68,13,28,0,1,2
68,13,42,0,1,2
68,13,46,0,1,2
68,13,67,0,1,2
68,13,74,0,1,2
68,13,98,0,1,2
68,13,107,0,1,2
68,13,110,0,2,12
68,13,111,0,2,12
68,13,113,0,2,12
68,13,114,0,2,12
68,13,115,0,2,12
68,13,117,0,2,12
68,13,118,0,2,12
68,13,119,0,2,12
68,13,121,0,2,12
68,13,123,0,2,17
68,13,125,0,2,12
68,13,126,0,2,12
68,13,127,0,2,12
68,13,130,0,2,12
68,13,131,0,2,12
68,13,132,0,2,12
68,13,133,0,2,16
68,13,134,0,2,12
68,13,136,0,2,12
68,13,139,0,2,12
68,13,141,0,2,12
68,13,143,0,2,12
68,14,22,0,1,2
68,14,25,0,1,2
68,14,28,0,1,2
68,14,31,0,1,2
68,14,33,0,1,2
68,14,34,0,1,2
68,14,42,0,1,2
68,14,46,0,1,2
68,14,67,0,1,2
68,14,73,0,1,2
68,14,76,0,1,2
68,14,86,0,1,2
68,14,93,0,1,2
68,14,110,0,2,12
68,14,116,0,2,16
68,14,117,0,2,12
68,14,121,0,2,12
68,14,126,0,2,12
68,14,127,0,2,12
68,14,133,0,2,16
68,14,134,0,2,12
68,14,143,0,2,12
68,15,0,1,0,0
68,15,144,1,0,0
68,16,9,1,0,0
68,16,144,1,0,0
68,17,5,1,0,0
68,17,144,1,0,0
68,18,1,1,0,0
68,18,144,1,0,0
68,19,0,1,0,0
68,19,4,1,0,0
68,19,8,1,0,0
68,19,144,1,0,0
68,20,1,1,0,0
68,20,144,1,0,0
68,21,13,1,0,0
68,21,144,1,0,0
68,22,1,1,0,0
68,22,4,1,0,0
68,22,7,1,0,0
68,22,8,1,0,0
68,22,9,1,0,0
68,22,10,1,0,0
68,22,13,1,0,0
68,22,14,1,0,0
68,22,144,1,0,0
68,23,0,1,0,0
68,23,1,1,0,0
68,23,144,1,0,0
68,24,5,1,0,0
68,24,8,1,0,0
68,24,144,1,0,0
68,25,1,1,0,0
68,25,4,1,0,0
68,25,7,1,0,0
68,25,9,1,0,0
68,25,10,1,0,0
68,25,12,1,0,0
68,25,14,1,0,0
68,25,144,1,0,0
68,26,1,1,0,0
68,26,9,1,0,0
68,26,10,1,0,0
68,26,144,1,0,0
68,27,1,1,0,0
68,27,144,1,0,0
68,28,0,1,0,0
68,28,1,1,0,0
68,28,5,1,0,0
68,28,6,1,0,0
68,28,7,1,0,0
68,28,8,1,0,0
68,28,13,1,0,0
68,28,14,1,0,0
68,28,144,1,0,0
68,29,7,1,0,0
68,29,144,1,0,0
68,30,0,1,0,0
68,30,1,1,0,0
68,30,7,1,0,0
68,30,9,1,0,0
68,30,144,1,0,0
68,31,4,1,0,0
68,31,5,1,0,0
68,31,7,1,0,0
68,31,9,1,0,0
68,31,11,1,0,0
68,31,14,1,0,0
68,31,144,1,0,0
68,32,7,1,0,0
68,32,9,1,0,0
68,32,144,1,0,0
68,33,8,1,0,0
68,33,14,1,0,0
68,33,144,1,0,0
68,34,1,1,0,0
68,34,14,1,0,0
68,34,144,1,0,0
68,35,5,1,0,0
68,35,9,1,0,0
68,35,144,1,0,0
68,36,4,1,0,0
68,36,6,1,0,0
68,36,7,1,0,0
68,36,8,1,0,0
68,36,9,1,0,0
68,36,10,1,0,0
68,36,12,1,0,0
68,36,144,1,0,0
68,37,8,1,0,0
68,37,144,1,0,0
68,38,1,1,0,0
68,38,4,1,0,0
68,38,7,1,0,0
68,38,144,1,0,0
68,39,3,1,0,0
68,39,11,1,0,0
68,39,144,1,0,0
68,40,5,1,0,0
68,40,7,1,0,0
68,40,144,1,0,0
68,41,0,1,0,0
68,41,1,1,0,0
68,41,7,1,0,0
68,41,144,1,0,0
68,42,0,1,0,0
68,42,1,1,0,0
68,42,2,1,0,0
68,42,4,1,0,0
68,42,5,1,0,0
68,42,7,1,0,0
68,42,8,1,0,0
68,42,10,1,0,0
68,42,11,1,0,0
68,42,13,1,0,0
68,42,14,1,0,0
68,42,144,1,0,0
68,43,4,1,0,0
68,43,5,1,0,0
68,43,12,1,0,0
68,43,144,1,0,0
68,44,1,1,0,0
68,44,5,1,0,0
68,44,144,1,0,0
68,45,3,1,0,0
68,45,9,1,0,0
68,45,144,1,0,0
68,46,0,1,0,0
68,46,1,1,0,0
68,46,4,1,0,0
68,46,5,1,0,0
68,46,9,1,0,0
68,46,10,1,0,0
68,46,12,1,0,0
68,46,13,1,0,0
68,46,14,1,0,0
68,46,144,1,0,0
68,47,4,1,0,0
68,47,7,1,0,0
68,47,8,1,0,0
68,47,9,1,0,0
68,47,10,1,0,0
68,47,144,1,0,0
68,48,0,1,0,0
68,48,1,1,0,0
68,48,4,1,0,0
68,48,5,1,0,0
68,48,7,1,0,0
68,48,8,1,0,0
68,48,9,1,0,0
68,48,12,1,0,0
68,48,144,1,0,0
68,49,8,1,0,0
68,49,10,1,0,0
68,49,144,1,0,0
68,50,0,1,0,0
68,50,5,1,0,0
68,50,144,1,0,0
68,51,4,1,0,0
68,51,6,1,0,0
68,51,144,1,0,0
68,52,0,1,0,0
68,52,5,1,0,0
68,52,144,1,0,0
68,53,4,1,0,0
68,53,7,1,0,0
68,53,144,1,0,0
68,54,0,1,0,0
68,54,4,1,0,0
68,54,5,1,0,0
68,54,7,1,0,0
68,54,144,1,0,0
68,55,0,1,0,0
68,55,10,1,0,0
68,55,11,1,0,0
68,55,144,1,0,0
68,56,4,1,0,0
68,56,144,1,0,0
68,57,2,1,0,0
68,57,4,1,0,0
68,57,9,1,0,0
68,57,10,1,0,0
68,57,11,1,0,0
68,57,144,1,0,0
68,58,4,1,0,0
68,58,5,1,0,0
68,58,7,1,0,0
68,58,8,1,0,0
68,58,10,1,0,0
68,58,144,1,0,0
68,59,9,1,0,0
68,59,144,1,0,0
68,60,7,1,0,0
68,60,144,1,0,0
68,61,7,1,0,0
68,61,144,1,0,0
68,62,8,1,0,0
68,62,9,1,0,0
68,62,10,1,0,0
68,62,144,1,0,0
68,63,1,1,0,0
68,63,10,1,0,0
68,63,144,1,0,0
68,64,5,1,0,0
68,64,144,1,0,0
68,65,0,1,0,0
68,65,4,1,0,0
68,65,7,1,0,0
68,65,12,1,0,0
68,65,144,1,0,0
68,66,0,1,0,0
68,66,3,1,0,0
68,66,7,1,0,0
68,66,9,1,0,0
68,66,144,1,0,0
68,67,0,1,0,0
68,67,1,1,0,0
68,67,2,1,0,0
68,67,3,1,0,0
68,67,4,1,0,0
68,67,5,1,0,0
68,67,6,1,0,0
68,67,7,1,0,0
68,67,8,1,0,0
68,67,9,1,0,0
68,67,10,1,0,0
68,67,11,1,0,0
68,67,12,1,0,0
68,67,13,1,0,0
68,67,14,1,0,0
68,67,144,1,0,0
68,68,0,1,0,0
68,68,1,1,0,0
68,68,2,1,0,0
68,68,10,1,0,0
68,68,144,1,0,0
68,69,11,1,0,0
68,69,144,1,0,0
68,70,7,1,0,0
68,70,9,1,0,0
68,70,144,1,0,0
68,71,1,1,0,0
68,71,3,1,0,0
68,71,7,1,0,0
68,71,9,1,0,0
68,71,11,1,0,0
68,71,144,1,0,0
68,72,5,1,0,0
68,72,144,1,0,0
68,73,1,1,0,0
68,73,5,1,0,0
68,73,7,1,0,0
68,73,12,1,0,0
68,73,14,1,0,0
68,73,144,1,0,0
68,74,0,1,0,0
68,74,1,1,0,0
68,74,5,1,0,0
68,74,7,1,0,0
68,74,13,1,0,0
68,74,144,1,0,0
68,75,1,1,0,0
68,75,5,1,0,0
68,75,144,1,0,0
68,76,1,1,0,0
68,76,5,1,0,0
68,76,8,1,0,0
68,76,14,1,0,0
68,76,144,1,0,0
68,77,0,1,0,0
68,77,1,1,0,0
68,77,2,1,0,0
68,77,3,1,0,0
68,77,4,1,0,0
68,77,7,1,0,0
68,77,9,1,0,0
68,77,144,1,0,0
68,78,7,1,0,0
68,78,8,1,0,0
68,78,9,1,0,0
68,78,10,1,0,0
68,78,144,1,0,0
68,79,3,1,0,0
68,79,9,1,0,0
68,79,144,1,0,0
68,80,1,1,0,0
68,80,3,1,0,0
68,80,5,1,0,0
68,80,11,1,0,0
68,80,144,1,0,0
68,81,0,1,0,0
68,81,144,1,0,0
68,82,0,1,0,0
68,82,1,1,0,0
68,82,7,1,0,0
68,82,11,1,0,0
68,82,144,1,0,0
68,83,2,1,0,0
68,83,3,1,0,0
68,83,4,1,0,0
68,83,9,1,0,0
68,83,144,1,0,0
68,84,1,1,0,0
68,84,4,1,0,0
68,84,5,1,0,0
68,84,7,1,0,0
68,84,10,1,0,0
68,84,144,1,0,0
68,85,2,1,0,0
68,85,4,1,0,0
68,85,5,1,0,0
