vertex_id:int,label_id:int,postal_code:string,latitude:double,longitude:double,item_review_count:int,is_open:int,user_review_count:int,yelping_since:string,fans:int,average_stars:double,name:string
1608,0,85283,33.3781084,-111.8940864,10,0,,,,,
1609,0,85006,33.464257,-112.035242,13,0,,,,,
1610,0,85283,33.363419,-111.9130587,239,1,,,,,
1611,0,85210,33.3652497,-111.8607012,923,1,,,,,
1612,0,85209,33.375057,-111.687177,72,1,,,,,
1613,0,85251,33.483373,-111.92578,48,1,,,,,
1614,0,85043,33.4483412922,-112.073994385,42,0,,,,,
1615,0,85284,33.349736,-111.9497521,73,0,,,,,
1616,0,85283,33.377514,-111.930267,59,1,,,,,
1617,0,85210,33.3784739943,-111.847630708,393,1,,,,,
1618,0,85254,33.6240175,-111.9263943,28,0,,,,,
1619,0,85202,33.3903466,-111.8614539,10,0,,,,,
1620,0,85224,33.323463,-111.8592097,45,1,,,,,
1621,0,85226,33.3056374,-111.8977175,20,1,,,,,
1622,0,85296,33.3307087,-111.6896501,306,1,,,,,
1623,0,85284,33.346843,-111.958297,42,1,,,,,
1624,0,85282,33.3912509,-111.908816,35,1,,,,,
1625,0,85284,33.3490077,-111.9630564,67,1,,,,,
1626,0,85206,33.3857959464,-111.690540037,55,0,,,,,
1627,0,85282,33.384119,-111.927531,98,1,,,,,
1628,0,85282,33.393499,-111.88888,12,1,,,,,
1629,0,85260,33.5828297332,-111.887102732,126,1,,,,,
1630,0,85283,33.3664484123,-111.911751826,107,1,,,,,
1631,0,85206,33.385161,-111.6872749,30,0,,,,,
1632,0,85281,33.4214242,-111.924865,52,1,,,,,
1633,0,85285,33.3790319143,-111.930188421,56,1,,,,,
1634,0,85250,33.5387649,-111.8848847,49,1,,,,,
1635,0,85283,33.3496646013,-111.946997271,54,1,,,,,
1636,0,85224,33.3372575074,-111.875935793,302,1,,,,,
1637,0,85233,33.378441,-111.838659,30,1,,,,,
1638,0,85234,33.381279,-111.724168,328,0,,,,,
1639,0,85281,33.430073,-111.9028149,19,1,,,,,
1640,0,85283,33.3779199,-111.9405712,86,1,,,,,
1641,0,85282,33.378719,-111.9096546,40,1,,,,,
1642,0,85202,33.413158,-111.875779,19,0,,,,,
1643,0,85281,33.409667,-111.926046,89,1,,,,,
1644,0,85282,33.406526,-111.924348,90,1,,,,,
1645,0,85226,33.3210148,-111.9132064,167,0,,,,,
1646,0,85254,33.6259699759,-111.932718423,263,1,,,,,
1647,0,85282,33.3951365,-111.9074899,34,1,,,,,
1648,0,85282,33.3939206909,-111.94057837,12,1,,,,,
1649,0,85282,33.4078922,-111.9539189,600,1,,,,,
1650,0,85210,33.3777544,-111.859699,49,1,,,,,
1651,0,85281,33.421319,-111.960158,108,1,,,,,
1652,0,85206,33.391957,-111.718163,87,1,,,,,
1653,0,85284,33.3348350525,-111.912521362,97,1,,,,,
1654,0,85283,33.3774883907,-111.907313734,152,1,,,,,
1655,0,85254,33.634615,-111.921146,34,1,,,,,
1656,0,85283,33.3623752,-111.9112366,83,0,,,,,
1657,0,85281,33.4082094073,-111.917213034,37,1,,,,,
1658,0,85226,33.319681,-111.8978018,118,0,,,,,
1659,0,85283,33.3632169,-111.9127295,22,1,,,,,
1660,0,85284,33.3350535,-111.9445749,256,1,,,,,
1661,0,85202,33.3620788,-111.8758512,51,1,,,,,
1662,0,85284,33.335548,-111.907832,21,1,,,,,
1663,0,85283,33.3633605,-111.9097009,74,1,,,,,
1664,0,85282,33.3800056,-111.8935031,67,1,,,,,
1665,0,85254,33.624608,-111.926426,35,1,,,,,
1666,0,85204,33.379618,-111.757045,227,1,,,,,
1667,0,85234,33.3780001463,-111.740182966,183,0,,,,,
1668,0,85044,33.347971,-111.9821513,768,1,,,,,
1669,0,85295,33.3074771489,-111.757674956,323,1,,,,,
1670,0,85282,33.3943404551,-111.911332905,92,1,,,,,
1671,0,85283,33.3500101264,-111.929061357,27,1,,,,,
1672,0,85282,33.4071015546,-111.909668432,638,1,,,,,
1673,0,85204,33.380437,-111.753369,285,1,,,,,
1674,0,85255,33.6004084592,-111.811957511,58,1,,,,,
1675,0,85283,33.3787585373,-111.968973505,60,1,,,,,
1676,0,85034,33.4365376582,-112.048716904,520,1,,,,,
1677,0,85283,33.3628984,-111.9127514,34,1,,,,,
1678,0,85284,33.3355941,-111.9072845,133,1,,,,,
1679,0,85283,33.3624661,-111.9126201,272,1,,,,,
1680,0,85283,33.3773212,-111.9071543,121,1,,,,,
1681,0,85050,33.6766309035,-111.972974049,246,1,,,,,
1682,0,85018,33.509787,-112.011949,188,1,,,,,
1683,0,85284,33.347839589,-111.91000626,215,1,,,,,
1684,0,85226,33.3204548,-111.9641591,154,1,,,,,
1685,0,85281,33.433715558,-111.901984104,48,1,,,,,
1686,0,85226,33.3156289,-111.9690604,103,1,,,,,
1687,0,85283,33.3779062,-111.9292867,87,1,,,,,
1688,0,85016,33.4962047,-112.0212354,791,1,,,,,
1689,0,85281,33.423003027,-111.940655568,389,1,,,,,
1690,0,85281,33.4237049909,-111.939697266,302,1,,,,,
1691,0,85308,33.6554545,-112.1541059,98,1,,,,,
1692,0,85251,33.5028371,-111.9294198,67,0,,,,,
1693,0,85202,33.3780243,-111.8912562,24,1,,,,,
1694,0,85281,33.4167343,-111.9220042,217,0,,,,,
1695,0,85226,33.319833421,-111.895923615,116,1,,,,,
1696,0,85226,33.3058373,-111.9462863,92,1,,,,,
1697,0,85283,33.365051,-111.929165,371,1,,,,,
1698,0,85345,33.5837121,-112.2348174,99,1,,,,,
1699,0,85202,33.3789516056,-111.873788645,57,1,,,,,
1700,0,85226,33.3047266985,-111.897682196,137,1,,,,,
1701,0,85256,33.5412466,-111.8765766,853,1,,,,,
1702,0,85224,33.3363810286,-111.877081937,167,1,,,,,
1703,0,85204,33.3811254605,-111.756963466,166,1,,,,,
1704,0,85234,33.380516,-111.724395,303,1,,,,,
1705,0,85284,33.3487234723,-111.909610927,92,1,,,,,
1706,0,85226,33.3044272,-111.9479565,127,0,,,,,
1707,0,85284,33.3333787863,-111.948728263,41,1,,,,,
1708,0,85284,33.3479984,-111.9450763,316,1,,,,,
1709,0,85284,33.3412285,-111.9678763,40,1,,,,,
1710,0,85283,33.3497901,-111.9010337,158,1,,,,,
1711,0,85226,33.3047757,-111.8983593,178,1,,,,,
1712,0,85201,33.431327,-111.84027,36,1,,,,,
1713,0,85034,33.4484446,-112.0126587,168,1,,,,,
1714,0,85260,33.6358602,-111.91713,109,1,,,,,
1715,0,85225,33.3357145,-111.8432589,465,1,,,,,
1716,0,85254,33.6339926638,-111.921216085,98,1,,,,,
1717,0,85284,33.3216322198,-111.962556896,412,1,,,,,
1718,0,85260,33.6352342693,-111.918182513,88,1,,,,,
1719,0,85283,33.364206,-111.9117736,49,1,,,,,
1720,0,85253,33.5395321685,-111.924576391,155,0,,,,,
1721,0,85282,33.4076657947,-111.954935209,167,1,,,,,
1722,0,85282,33.3929552,-111.9302911,68,1,,,,,
1723,0,85248,33.2467353525,-111.840814344,51,1,,,,,
1724,0,85251,33.502992197,-111.926571077,41,0,,,,,
1725,0,85251,33.500948,-111.919113994,117,1,,,,,
1726,0,85251,33.4999989,-111.9192339,66,1,,,,,
1727,0,85284,33.3486583,-111.9277442,202,1,,,,,
1728,0,85301,33.5200758,-112.1735477,19,0,,,,,
1729,0,85282,33.3795553,-111.911075,35,1,,,,,
1730,0,85234,33.3691767,-111.7904818,268,1,,,,,
1731,0,85044,33.32944,-111.979415576,254,1,,,,,
1732,0,85282,33.4074341,-111.9250112,19,1,,,,,
1733,0,85226,33.318388,-111.966917,71,1,,,,,
1734,0,85282,33.406601,-111.9075196,119,1,,,,,
1735,0,85003,33.4495511,-112.0789355,27,1,,,,,
1736,0,85281,33.4210854799,-111.924814023,263,1,,,,,
1737,0,85201,33.3574901,-111.8418177,46,1,,,,,
1738,0,85226,33.2958334377,-111.901309423,21,1,,,,,
1739,0,85251,33.503308,-111.931442,69,1,,,,,
1740,0,85281,33.4212807328,-111.925883285,170,1,,,,,
1741,0,85226,33.3047483,-111.9068776,95,0,,,,,
1742,0,85226,33.3193403,-111.9415963,26,0,,,,,
1743,0,85281,33.433481,-111.901629,141,1,,,,,
1744,0,85251,33.4952352,-111.9292135,318,0,,,,,
1745,0,85224,33.3375314,-111.8596545,100,0,,,,,
1746,0,85254,33.616365,-111.927158,33,1,,,,,
1747,0,85254,33.6174907496,-111.927115085,72,1,,,,,
1748,0,85282,33.3915708,-111.9383874,250,1,,,,,
1749,0,85016,33.4877814299,-112.031467529,245,0,,,,,
1750,0,85282,33.3942492002,-111.912415177,10,1,,,,,
1751,0,85284,33.334175441,-111.912834272,26,1,,,,,
1752,0,85234,33.3779490765,-111.740968376,193,1,,,,,
1753,0,85202,33.4133505,-111.8759922,46,1,,,,,
1754,0,85234,33.359129024,-111.789366823,160,1,,,,,
1755,0,85234,33.3661465,-111.7893974,79,0,,,,,
1756,0,85324,33.3647082996,-111.789252116,32,0,,,,,
1757,0,85202,33.4133505,-111.8759922,23,1,,,,,
1758,0,85202,33.412708,-111.875803,328,1,,,,,
1759,0,85283,33.378956,-111.925552,83,1,,,,,
1760,0,85283,33.361721,-111.9116805,25,1,,,,,
1761,0,85034,33.4341654522,-111.999426978,90,1,,,,,
1762,0,85034,33.4359451,-111.9964591,130,1,,,,,
1763,0,85201,33.4261011265,-111.839739382,66,1,,,,,
1764,0,85224,33.3202869,-111.8905049,469,1,,,,,
1765,0,85224,33.3409988,-111.8601111,152,1,,,,,
1766,0,85202,33.4133505,-111.8759922,16,1,,,,,
1767,0,85252,33.3937812,-111.9085823,555,1,,,,,
1768,0,85282,33.3790699,-111.9295653,37,1,,,,,
1769,0,85226,33.3014388,-111.8996518,14,0,,,,,
1770,0,85283,33.3620723,-111.9092497,33,1,,,,,
1771,0,85281,33.4325515877,-111.907124519,338,1,,,,,
1772,0,85282,33.3790526,-111.9292561,37,1,,,,,
1773,0,85012,33.4980313,-112.071399,51,1,,,,,
1774,0,85283,33.3623444,-111.9299147,13,1,,,,,
1775,0,85283,33.3642222,-111.9291702,16,1,,,,,
1776,0,85283,33.3777599,-111.9387136,28,1,,,,,
1777,0,85224,33.3215646297,-111.875671525,65,1,,,,,
1778,0,85282,33.4080148,-111.9104873,136,1,,,,,
1779,0,85283,33.364188,-111.927609,95,1,,,,,
1780,0,85283,33.3497776,-111.9015632,41,1,,,,,
1781,0,85282,33.3940855,-111.9244892,33,1,,,,,
1782,0,85202,33.3775284,-111.876986,20,1,,,,,
1783,0,85282,33.3923209,-111.8925218,17,1,,,,,
1784,0,85283,33.3787442,-111.9272157,22,1,,,,,
1785,0,85251,33.490695,-111.927964,367,1,,,,,
1786,0,85283,33.3777862048,-111.931406893,16,1,,,,,
1787,0,85251,33.5018256856,-111.92684412,137,1,,,,,
1788,0,85016,33.5102068,-112.0272041,37,0,,,,,
1789,0,85013,33.5164493875,-112.082153173,330,0,,,,,
1790,0,85016,33.5082309251,-112.038602635,30,1,,,,,
1791,0,85281,33.433229,-111.9025979,213,1,,,,,
1792,0,85226,33.305998,-111.943047,183,1,,,,,
1793,0,85226,33.316176,-111.970734,13,1,,,,,
1794,0,85224,33.3194292,-111.8744415,150,1,,,,,
1795,0,85260,33.6219047065,-111.897535206,145,1,,,,,
1796,0,85224,33.3491358,-111.8769736,44,1,,,,,
1797,0,85251,33.5028371,-111.9294198,20,0,,,,,
1798,0,85224,33.304492,-111.873637,54,0,,,,,
1799,0,85281,33.4214795,-111.945394,148,1,,,,,
1800,0,85202,33.3788907,-111.8789221,28,0,,,,,
1801,0,85224,33.3055296,-111.8749144,11,1,,,,,
1802,0,85226,33.321271,-111.969431,145,1,,,,,
1803,0,85226,33.3203760019,-111.926297635,241,1,,,,,
1804,0,85281,33.433482,-111.9019,167,1,,,,,
1805,0,85284,33.3495946376,-111.960074561,403,1,,,,,
1806,0,85226,33.3216596996,-111.927712014,192,1,,,,,
1807,0,85282,33.383299,-111.925285,48,0,,,,,
1808,0,85224,33.336426,-111.860917,87,1,,,,,
1809,0,85224,33.3362743,-111.8609236,35,0,,,,,
1810,0,85202,33.362662,-111.877912,9,1,,,,,
1811,0,85202,33.3629395,-111.8752823,145,0,,,,,
1812,0,85202,33.3633210325,-111.879185703,29,0,,,,,
1813,0,85202,33.3634170632,-111.879184387,136,1,,,,,
1814,0,85281,33.4152426,-111.9196665,139,0,,,,,
1815,0,85282,33.4065249,-111.9096807,24,1,,,,,
1816,0,85260,33.6144045,-111.9093145,205,1,,,,,
1817,0,85233,33.3339386,-111.8081201,36,1,,,,,
1818,0,85040,33.3935902,-112.0725247,33,1,,,,,
1819,0,85040,33.3932579,-112.0459022,66,0,,,,,
1820,0,85202,33.379036569,-111.873990856,73,1,,,,,
1821,0,85224,33.334688,-111.877793,213,1,,,,,
1822,0,85224,33.3188584499,-111.875485182,82,1,,,,,
1823,0,85284,33.3330278,-111.9467088,20,1,,,,,
1824,0,85226,33.3175606248,-111.968344226,149,1,,,,,
1825,0,85251,33.5030961023,-111.927247687,334,1,,,,,
1826,0,85251,33.5028371,-111.9294198,28,1,,,,,
1827,0,85008,33.4552320752,-111.989014772,284,1,,,,,
1828,0,85234,33.3616325,-111.7896774,237,1,,,,,
1829,0,85256,33.5116988,-111.8866351,17,1,,,,,
1830,0,85283,33.3614346794,-111.91065584,36,0,,,,,
1831,0,85226,33.3059385,-111.9471779,215,1,,,,,
1832,0,85281,33.4193665,-111.9167136,151,1,,,,,
1833,0,85283,33.3782141,-111.936102,164,1,,,,,
1834,0,85202,33.4139012658,-111.875981471,159,1,,,,,
1835,0,85284,33.3477919604,-111.910567954,40,0,,,,,
1836,0,85201,33.4188165,-111.84024,32,1,,,,,
1837,0,85283,33.3785398438,-111.946429086,137,1,,,,,
1838,0,85224,33.3227508,-111.8597026,391,1,,,,,
1839,0,85286,33.2747539885,-111.859773137,287,1,,,,,
1840,0,85257,33.4656047,-111.9293095,76,1,,,,,
1841,0,85284,33.3349816,-111.9619928,207,1,,,,,
1842,0,85281,33.4299443,-111.9478141,59,1,,,,,
1843,0,85202,33.4082035,-111.8712822,307,1,,,,,
1844,0,85202,33.3647941,-111.878391,105,1,,,,,
1845,0,85283,33.3773905977,-111.950065345,166,1,,,,,
1846,0,85251,33.4928622,-111.9254673,116,1,,,,,
1847,0,85251,33.5028371,-111.9294198,17,1,,,,,
1848,0,85201,33.4218828134,-111.83806904,25,1,,,,,
1849,0,85201,33.413943,-111.830412,108,1,,,,,
1850,0,85296,33.2802058,-111.7890872,101,1,,,,,
1851,0,85296,33.2818942434,-111.788658178,138,0,,,,,
1852,0,85281,33.4330446204,-111.904261224,113,0,,,,,
1853,0,85284,33.3353532,-111.911971,94,1,,,,,
1854,0,85284,33.335753,-111.9092066,8,1,,,,,
1855,0,85254,33.6245443,-111.9257336,118,1,,,,,
1856,0,85226,33.31923,-111.925813,421,1,,,,,
1857,0,85224,33.3354819995,-111.876012017,94,0,,,,,
1858,0,85032,33.6384005,-111.9795246,358,1,,,,,
1859,0,85255,33.7006985225,-111.923719424,325,0,,,,,
1860,0,85202,33.4087113424,-111.872571968,21,1,,,,,
1861,0,85210,33.4086615,-111.8532255,37,1,,,,,
1862,0,85283,33.3780868986,-111.906869039,106,1,,,,,
1863,0,85281,33.4213360711,-111.951614885,447,1,,,,,
1864,0,85281,33.4221752,-111.945369,55,1,,,,,
1865,0,85201,33.4335703323,-111.869454905,17,1,,,,,
1866,0,85224,33.3197244,-111.8901747,165,1,,,,,
1867,0,85225,33.3200057,-111.8096616,378,1,,,,,
1868,0,85224,33.3066391,-111.8728008,124,1,,,,,
1869,0,85281,33.4463601,-111.9270081,36,1,,,,,
1870,0,85281,33.4525298384,-111.926886571,660,1,,,,,
1871,0,85201,33.4154443,-111.8331448,245,1,,,,,
1872,0,85281,33.4244483,-111.9084087,17,1,,,,,
1873,0,85225,33.3021942,-111.8433981,213,1,,,,,
1874,0,85281,33.433628,-111.901586,86,1,,,,,
1875,0,85224,33.3506248441,-111.860139593,35,0,,,,,
1876,0,85016,33.4872242,-112.0447185,171,0,,,,,
1877,0,85251,33.4933240385,-111.92890808,126,1,,,,,
1878,0,85040,33.4494055801,-112.070018372,20,1,,,,,
1879,0,85224,33.3360602851,-111.859742388,8,1,,,,,
1880,0,85204,33.3923048,-111.7544383,38,1,,,,,
1881,0,85224,33.3078474,-111.8921522,65,1,,,,,
1882,0,85284,33.3485982973,-111.958023711,264,1,,,,,
1883,0,85281,33.4215994533,-111.950365754,366,1,,,,,
1884,0,85226,33.3191975637,-111.941858175,19,1,,,,,
1885,0,85281,33.422755,-111.9258646,104,1,,,,,
1886,0,85201,33.4147963,-111.834494,87,1,,,,,
1887,0,85202,33.3626731,-111.8780245,12,0,,,,,
1888,0,85282,33.3800215,-111.9278632,72,1,,,,,
1889,0,85281,33.4227177,-111.925843,154,1,,,,,
1890,0,85281,33.4153283,-111.9182786,130,1,,,,,
1891,0,85210,33.3646526,-111.8598905,38,1,,,,,
1892,0,85251,33.506543,-111.92655,356,0,,,,,
1893,0,85282,33.4068285,-111.9456119,50,1,,,,,
1894,0,85224,33.3338385,-111.8592668,161,1,,,,,
1895,0,85286,33.2757020523,-111.791492735,103,1,,,,,
1896,0,85234,33.3565388,-111.7899965,367,1,,,,,
1897,0,85284,33.3496560991,-111.910127923,62,1,,,,,
1898,0,85226,33.3187823,-111.9089602,40,1,,,,,
1899,0,85295,33.3076250417,-111.757989325,83,1,,,,,
1900,0,85283,33.349711361,-111.929925579,772,1,,,,,
1901,0,85034,33.4461951337,-111.974934614,352,1,,,,,
1902,0,85018,33.5088410019,-111.984304688,1064,1,,,,,
1903,0,85286,33.2770908,-111.8604023,301,1,,,,,
1904,0,85281,33.4231458924,-111.926085055,61,1,,,,,
1905,0,85201,33.4148132752,-111.832200028,201,1,,,,,
1906,0,85225,33.3378722065,-111.842531128,252,1,,,,,
1907,0,85051,33.5382258,-112.1146912,120,1,,,,,
1908,0,85021,33.5542327,-112.1010706,174,1,,,,,
1909,0,85268,33.604094,-111.714081,48,1,,,,,
1910,0,85268,33.6083089,-111.7198112,10,0,,,,,
1911,0,85268,33.5879513,-111.7082032,161,1,,,,,
1912,0,85268,33.5755467,-111.7620641,51,1,,,,,
1913,0,85226,33.2934732,-111.8988735,119,1,,,,,
1914,0,85281,33.4222149,-111.9387333,94,1,,,,,
1915,0,85281,33.4223077,-111.9716716,45,1,,,,,
1916,0,85003,33.4487858447,-112.079688256,193,1,,,,,
1917,0,85037,33.4941407,-112.27964,24,1,,,,,
1918,0,85012,33.4940442,-112.0741615,66,1,,,,,
1919,0,85014,33.5179419856,-112.06544829,183,1,,,,,
1920,0,85282,33.3831468,-111.9647254,47,1,,,,,
1921,0,85040,33.420482,-111.979778,204,1,,,,,
1922,0,85283,33.3637357,-111.9303028,15,1,,,,,
1923,0,85284,33.3478613,-111.9095341,189,1,,,,,
1924,0,85286,33.284802,-111.892091,19,1,,,,,
1925,0,85224,33.3374534,-111.8600724,48,1,,,,,
1926,0,85283,33.3786283005,-111.976940357,325,1,,,,,
1927,0,85003,33.445439322,-112.075325847,16,1,,,,,
1928,0,85202,33.3781389,-111.8613802,296,1,,,,,
1929,0,85040,33.4148263,-112.0252954,28,1,,,,,
1930,0,85051,33.5610848047,-112.115746955,2267,1,,,,,
1931,0,85202,33.4125028,-111.8737663,142,1,,,,,
1932,0,89109,36.114062,-115.17726,1472,1,,,,,
1933,0,89109,36.1191488335,-115.176440212,109,1,,,,,
1934,0,89109,36.118966,-115.17305,1134,1,,,,,
1935,0,89109,36.1214517,-115.1696112,368,0,,,,,
1936,0,15217,40.4378475933,-79.9228814523,98,1,,,,,
1937,0,15213,40.4412454,-79.9566016,285,1,,,,,
1938,0,15232,40.4509831,-79.93355,216,1,,,,,
1939,0,15217,40.4377594,-79.9211285,177,1,,,,,
1940,0,15232,40.4508247,-79.9334641,30,0,,,,,
1941,0,15213,40.4417626,-79.9569319,277,1,,,,,
1942,0,15217,40.4379424291,-79.922830377,37,1,,,,,
1943,0,15213,40.4409253,-79.9573017,251,1,,,,,
1944,0,89123,36.020287,-115.1169828,41,0,,,,,
1945,0,89117,36.1578036,-115.2884249,248,1,,,,,
1946,0,89115,36.2392819,-115.0592898,36,0,,,,,
1947,0,89011,36.1022631,-114.9317574,15,0,,,,,
1948,0,89109,36.1025618,-115.169277,177,0,,,,,
1949,0,89109,36.099636,-115.17136,1445,1,,,,,
1950,0,89109,36.102642001,-115.168625437,2197,1,,,,,
1951,0,89109,36.0993783,-115.1710285,9,0,,,,,
1952,0,89109,36.1230025089,-115.168725629,769,1,,,,,
1953,0,44122,41.45824,-81.492745,49,1,,,,,
1954,0,44122,41.4985536,-81.4940054,147,0,,,,,
1955,0,44113,41.4965537,-81.7039,24,1,,,,,
1956,0,85262,33.730907,-111.865007,125,1,,,,,
1957,0,85254,33.6239936936,-111.928747261,618,1,,,,,
1958,0,85301,33.509902,-112.1596481,207,1,,,,,
1959,0,85251,33.493298,-111.934032,113,0,,,,,
1960,0,85032,33.6006963,-111.9788477,44,1,,,,,
1961,0,85251,33.498915,-111.928258,74,0,,,,,
1962,0,85251,33.5088053,-111.9252515,340,0,,,,,
1963,0,85258,33.5653142,-111.9206699,59,1,,,,,
1964,0,85018,33.4957331182,-111.988441937,368,1,,,,,
1965,0,85253,33.5287694,-111.973172,212,0,,,,,
1966,0,85016,33.5103141468,-112.027686898,1084,1,,,,,
1967,0,85251,33.5088652466,-111.925004125,127,0,,,,,
1968,0,85253,33.5392485,-111.9203854,17,0,,,,,
1969,0,M4M 1G9,43.658451,-79.3527222,137,1,,,,,
1970,0,M5T 1W2,43.654708,-79.3917,178,1,,,,,
1971,0,M5J 1B7,43.631540306,-79.395275116,171,1,,,,,
1972,0,M5V 1K4,43.6450672,-79.396398,203,1,,,,,
1973,0,M5V 1M6,43.6445122,-79.4003621,376,1,,,,,
1974,0,M5V 2N3,43.6452279862,-79.4002473229,139,1,,,,,
1975,0,85251,33.5023225,-111.9287986,237,0,,,,,
1976,0,85251,33.5010896,-111.9255,283,0,,,,,
1977,0,85251,33.5029549,-111.9257235,184,1,,,,,
1978,0,44113,41.4816013,-81.686368,241,1,,,,,
1979,0,44106,41.501782,-81.619722,38,1,,,,,
1980,0,85251,33.5019692,-111.9240637,378,1,,,,,
1981,0,89109,36.109842,-115.174603,3025,1,,,,,
1982,0,89103,36.114539,-115.195684,115,0,,,,,
1983,0,89109,36.112477,-115.172189,1733,1,,,,,
1984,0,89103,36.1109751587,-115.207099915,174,0,,,,,
1985,0,89109,36.1107901,-115.1714113,7,0,,,,,
1986,0,89109,36.1260894327,-115.166875569,92,1,,,,,
1987,0,89109,36.1123576,-115.1702213,84,0,,,,,
1988,0,89109,36.126212,-115.164514,696,1,,,,,
1989,0,89109,36.1299691053,-115.15014855,98,0,,,,,
1990,0,89109,36.1121439816,-115.176715856,881,1,,,,,
1991,0,89109,36.1162194,-115.1745719,199,0,,,,,
1992,0,89109,36.1267672,-115.1651078,167,1,,,,,
1993,0,89109,36.114305,-115.173865,46,1,,,,,
1994,0,89109,36.1277253,-115.1744147,5,0,,,,,
1995,0,89106,36.1632104,-115.1588086,9,1,,,,,
1996,0,89106,36.1625363,-115.1574364,10,0,,,,,
1997,0,89109,36.1119459216,-115.176876783,1222,0,,,,,
1998,0,89109,36.1062541389,-115.166586185,1577,1,,,,,
1999,0,89109,36.1173432,-115.1763623,19,0,,,,,
2000,0,89109,36.1011972,-115.1724261,111,0,,,,,
2001,0,89109,36.1026507496,-115.168988386,699,0,,,,,
2002,0,89109,36.128561,-115.1711298,18,0,,,,,
2003,0,89109,36.1174528,-115.1766881,17,1,,,,,
2004,0,89109,36.1180249942,-115.174798051,18,0,,,,,
2005,0,89109,36.117944,-115.17481,11,1,,,,,
2006,0,89136,36.175,-115.136389,188,0,,,,,
2007,0,89119,36.0912534112,-115.176881115,1058,1,,,,,
2008,0,85260,33.6216863216,-111.917651656,46,1,,,,,
2009,0,85251,33.5008536,-111.9209959,137,1,,,,,
2010,0,89109,36.1212307432,-115.174090216,347,0,,,,,
2011,0,89109,36.1214165678,-115.169141274,7,0,,,,,
2012,0,89109,36.1244441618,-115.169491102,146,1,,,,,
2013,0,89145,36.1643423,-115.2897778,35,1,,,,,
2014,0,89145,36.1638735074,-115.289943661,768,1,,,,,
2015,0,89109,36.119049,-115.176282,13,0,,,,,
2016,0,89109,36.1047500542,-115.168549377,210,1,,,,,
2017,0,89109,36.1267672,-115.1651078,26,0,,,,,
2018,0,89109,36.12478,-115.167966,692,0,,,,,
2019,0,89109,36.1240615,-115.167872,9,1,,,,,
2020,0,89109,36.1213235673,-115.174956322,1918,1,,,,,
2021,0,89109,36.123752,-115.167923,117,1,,,,,
2022,0,89109,36.1407035,-115.1823137,191,0,,,,,
2023,0,89109,36.129559,-115.172825,1755,1,,,,,
2024,0,89109,36.1242311756,-115.168260858,37,1,,,,,
2025,0,89109,36.1242846012,-115.16846896,93,0,,,,,
2026,0,89109,36.1218602707,-115.168944884,1158,1,,,,,
2027,0,89120,36.0753604,-115.0847556,21,1,,,,,
2028,0,89109,36.1268768,-115.1658732,201,0,,,,,
2029,0,89109,36.129522,-115.172779,139,1,,,,,
2030,0,89103,36.114303,-115.199059,350,0,,,,,
2031,0,89119,36.0847897018,-115.151635687,53,1,,,,,
2032,0,89109,36.09558,-115.175818,840,0,,,,,
2033,0,89109,36.1226902,-115.1701939,507,1,,,,,
2034,0,89109,36.1030009,-115.1735161,108,0,,,,,
2035,0,89109,36.1258186188,-115.167175591,548,1,,,,,
2036,0,89109,36.1258833751,-115.165145515,444,1,,,,,
2037,0,89109,36.1275847588,-115.165970538,271,1,,,,,
2038,0,89109,36.1260652563,-115.172159768,185,0,,,,,
2039,0,89109,36.1287863966,-115.165779185,581,0,,,,,
2040,0,89109,36.123358,-115.1694576,95,1,,,,,
2041,0,89109,36.1047801463,-115.17492681,484,0,,,,,
2042,0,89109,36.1267009078,-115.172424316,72,1,,,,,
2043,0,89109,36.127516,-115.165913,429,0,,,,,
2044,0,89109,36.1407035,-115.1823137,55,0,,,,,
2045,0,89109,36.1280503306,-115.164868534,2915,1,,,,,
2046,0,89119,36.0900829904,-115.176009361,284,1,,,,,
2047,0,89103,36.117207,-115.188261,393,1,,,,,
2048,0,89133,36.18,-115.14,55,0,,,,,
2049,0,89109,36.124423,-115.146372,232,0,,,,,
2050,0,89109,36.1083306218,-115.175807536,1728,1,,,,,
2051,0,89109,36.107069,-115.17764,2161,1,,,,,
2052,0,89109,36.1081923221,-115.176013461,1023,1,,,,,
2053,0,89158,36.1060800087,-115.174736734,289,1,,,,,
2054,0,89109,36.1292433677,-115.165643672,840,1,,,,,
2055,0,89109,36.1067595588,-115.17767439,17,0,,,,,
2056,0,89158,36.108713,-115.173192,580,0,,,,,
2057,0,89109,36.1191259407,-115.177256695,956,0,,,,,
2058,0,89109,36.1245818974,-115.167552877,2269,1,,,,,
2059,0,89109,36.122952,-115.168515,675,1,,,,,
2060,0,89109,36.128561,-115.1711298,66,0,,,,,
2061,0,89109,36.107727,-115.176986,1321,0,,,,,
2062,0,89109,36.1257833505,-115.165968373,522,1,,,,,
2063,0,89109,36.12672,-115.163553,266,0,,,,,
2064,0,89109,36.1102405779,-115.174288452,1255,1,,,,,
2065,0,89109,36.123559,-115.16841,1342,1,,,,,
2066,0,89158,36.1062631042,-115.17428644,341,1,,,,,
2067,0,89109,36.1022507,-115.1699679,783,1,,,,,
2068,0,89109,36.109658,-115.174669,1540,1,,,,,
2069,0,89119,36.0858850095,-115.137501955,197,1,,,,,
2070,0,89109,36.1097544,-115.1738726,499,0,,,,,
2071,0,89158,36.109300818,-115.178147449,2462,1,,,,,
